St,Spy,Spx,Sny,Snx,Et,Epy,Epx,Eny,Enx,Supply Vent Facing Direction,Exhaust Vent Facing Direction,Supply Vent Flow Speed,Exhaust Vent Flow Speed,x Distance Between Vents,y Distance Between Vents,Vertical Distance Between Vents,Wind Speed,Fire Size,Wind Angle,Vis,EC,Recirculation
0,0,0,1,0,1,0,0,0,0,Ny,Top,3.1,-10.3,1,6.5,2.5,-2.6,5.3,121.6,30,0.000419663,0
0,0,1,0,0,0,0,0,0,1,Px,Nx,3.1,-3.2,2,5,-4.5,-2.8,6.7,121,29.70331822,0.083184777,0
0,1,0,0,0,1,0,0,0,0,Py,Top,2.4,-7.9,1.5,7,-3.5,-1.2,3.4,116.6,29.98796497,0.039204237,0
0,0,0,1,0,0,0,0,0,1,Ny,Nx,3.3,-3,1,5.5,3.5,-1.9,6,84.4,30,2.61419E-17,0
0,0,1,0,0,0,0,0,1,0,Px,Ny,3,-2.9,0.5,6,0,-3.2,11.8,126.9,1.102608516,2.946447161,1
0,0,0,1,0,0,0,0,0,1,Ny,Nx,2.8,-3.8,1.5,5.5,-0.5,-1,7.5,122.5,30,0.032785977,0
0,0,0,0,1,0,0,1,0,0,Nx,Px,2.9,-3,4,6,2.5,-1.5,7,99.5,30,2.63841E-08,0
0,1,0,0,0,1,0,0,0,0,Py,Top,2.9,-7.3,3.5,5.5,-3,-3.1,9.5,105.3,30,0.003506464,0
0,1,0,0,0,1,0,0,0,0,Py,Top,2.8,-8.1,4.5,6,-3.5,-1.9,13.4,94.8,30,0.000247182,0
0,1,0,0,0,0,0,0,0,1,Py,Nx,2.5,-4,4.5,5,2.5,-1.7,9.6,95.7,26.47487463,0.061645679,1
0,0,0,1,0,0,0,0,1,0,Ny,Ny,2.1,-3.4,3,6.5,1.5,-1.4,13.8,107.1,16.60129,0.226325295,1
0,0,0,1,0,1,0,0,0,0,Ny,Top,3.4,-9.5,0,6.5,4,-2.9,3.5,127.6,30,0.000110808,0
0,0,1,0,0,0,1,0,0,0,Px,Py,2.2,-3.5,0.5,6,-1.5,-1,14.2,126.9,30,0.004799505,0
0,0,1,0,0,0,0,1,0,0,Px,Px,2.4,-3.3,3,6.5,-0.5,-1.1,6.4,107.1,30,0.007625269,0
0,0,0,1,0,0,0,1,0,0,Ny,Px,2.8,-3.5,2.5,5.5,-2,-3.1,14.8,114.4,30,4.04744E-05,0
0,1,0,0,0,0,1,0,0,0,Py,Py,2.1,-3.9,2.5,5,4,-2.1,7.7,116.6,30,0.002352062,0
0,0,1,0,0,0,0,1,0,0,Px,Px,3,-2.6,3.5,6,0.5,-1.4,15.5,104,30,0.012570298,0
0,1,0,0,0,0,0,0,0,1,Py,Nx,2.3,-2.1,3,5.5,3.5,-1.2,2.2,110,28.46357377,0.06027957,1
0,0,0,0,1,0,0,1,0,0,Nx,Px,2.4,-3.7,1,6.5,-4,-1.9,10.8,46.1,30,5.96013E-08,0
0,0,0,0,1,0,0,1,0,0,Nx,Px,2.2,-2.1,0.5,5.5,2.5,-3.4,14,77,30,1.18781E-12,0
0,0,1,0,0,0,0,1,0,0,Px,Px,3.5,-3.5,3.5,6.5,2.5,-3.1,12.6,103,30,0.008595017,0
0,0,0,1,0,1,0,0,0,0,Ny,Top,3.6,-8.2,2,7,2.5,-1.9,9.6,113.2,30,0.000459618,0
0,1,0,0,0,0,0,0,0,1,Py,Nx,3.6,-3.7,1.5,5.5,-3,-1.6,5.5,122.5,4.648105528,1.114171815,1
0,0,0,0,1,0,1,0,0,0,Nx,Py,3,-2.4,4.5,6,0.5,-3.1,3.8,94.8,30,0.000218953,0
1,0,0,0,0,0,0,0,0,1,Top,Nx,11.6,-3.4,1.5,5.5,-0.5,-3,11.6,122.5,5.21951878,0.911406931,1
1,0,0,0,0,0,0,0,0,1,Top,Nx,10.6,-4,1,6,-4.5,-1.8,3.5,123.7,20.56692147,0.153896082,1
1,0,0,0,0,0,0,0,1,0,Top,Ny,10.6,-4,5,6.5,-3.5,-1.5,2.7,270,30,0.004728503,0
0,0,0,0,1,1,0,0,0,0,Nx,Top,3.9,-8,2.5,6,-2.5,-2.5,8.3,112.6,30,8.35065E-06,0
0,0,0,0,1,1,0,0,0,0,Nx,Top,2.6,-8.7,4,6.5,0,-3,15.5,98.7,30,4.84249E-08,0
0,0,0,0,1,0,1,0,0,0,Nx,Py,3.6,-3.9,1.5,6.5,-1.5,-2.2,2.9,118.3,30,0.00308022,0
1,0,0,0,0,0,0,0,1,0,Top,Ny,11.6,-2.1,5,5.5,-1.5,-1.7,13.2,270,16.56913975,0.490480744,1
0,0,0,1,0,0,0,0,0,1,Ny,Nx,2.3,-3.5,3.5,6.5,4,-2.5,12.2,103,26.56393667,0.110372836,1
0,1,0,0,0,0,0,0,0,1,Py,Nx,3.5,-2.1,3.5,6.5,0.5,-1.1,10.4,103,10.28610591,0.619745136,1
0,0,1,0,0,0,0,1,0,0,Px,Px,3.6,-3.1,2,6,1,-3.1,4.4,116.6,30,0.016766562,0
0,0,1,0,0,0,1,0,0,0,Px,Py,2.9,-3.6,1.5,6.5,1,-2.1,3.9,118.3,29.83937856,0.057272205,0
0,0,0,0,1,0,0,0,1,0,Nx,Ny,3.2,-2.5,4,6.5,4.5,-2,7.9,98.7,30,1.86872E-06,0
0,0,0,1,0,0,0,0,0,1,Ny,Nx,3.8,-2.9,2,7,-0.5,-2.7,5.8,241.6,30,0.016751951,0
0,1,0,0,0,1,0,0,0,0,Py,Top,3.5,-11.4,3,5.5,-5,-1.2,15.7,110,8.972149539,0.396465394,1
0,0,1,0,0,0,1,0,0,0,Px,Py,3.2,-3.8,0,6.5,0,-2.2,10.4,127.6,29.94203001,0.060891821,0
0,0,1,0,0,0,0,0,0,1,Px,Nx,2.5,-2,0.5,6.5,1,-1.2,9.4,124.7,30,0.015058876,0
0,0,1,0,0,1,0,0,0,0,Px,Top,3.7,-8.7,4.5,5.5,2.5,-1.8,2.4,95.2,30,0.020393325,0
0,1,0,0,0,0,1,0,0,0,Py,Py,3.4,-3.3,2,6.5,4.5,-3.4,2.4,265.8,16.7541002,0.186667202,1
0,1,0,0,0,0,1,0,0,0,Py,Py,3.8,-2,3.5,6,2.5,-1.6,11.3,104,30,0.000162216,0
0,0,0,0,1,0,0,0,0,1,Nx,Nx,2.5,-3.5,3.5,5,5,-1.4,5.5,106.7,30,0.002061316,0
0,0,0,1,0,0,0,1,0,0,Ny,Px,3.2,-3.9,0.5,6.5,1,-3.1,11,124.7,30,1.14529E-06,0
0,0,0,1,0,1,0,0,0,0,Ny,Top,2.8,-8.1,0.5,6.5,-2,-2.7,10.4,124.7,30,2.04375E-06,0
1,0,0,0,0,1,0,0,0,0,Top,Top,9.7,-7,3.5,6,4,-2.5,5.4,104,30,0.001149048,0
1,0,0,0,0,0,0,1,0,0,Top,Px,9.2,-3.8,4,6.5,-2.5,-3.3,1.6,98.7,30,0.000381984,0
0,0,1,0,0,0,0,0,0,1,Px,Nx,3.8,-2.2,1,6,3.5,-2.4,11.5,123.7,23.97475016,0.119932035,1
1,0,0,0,0,0,0,1,0,0,Top,Px,10.3,-3.4,4.5,5,-4,-2.2,6.4,95.7,30,0.000904679,0
0,0,1,0,0,0,0,1,0,0,Px,Px,3.5,-2.1,4,7,-2.5,-2.9,14.5,98.1,30,0.013631008,0
0,0,0,1,0,0,1,0,0,0,Ny,Py,3.4,-2.1,4,6.5,2,-3.2,6.1,335.3,30,6.77267E-11,0
0,0,0,0,1,0,0,0,0,1,Nx,Nx,3.5,-3.5,3.5,7,3.5,-3.3,6,102.1,30,1.19517E-05,0
0,0,0,0,1,0,0,0,1,0,Nx,Ny,2.8,-2.2,4,6,-2.5,-1.9,11.5,99.5,30,9.28948E-05,0
1,0,0,0,0,1,0,0,0,0,Top,Top,10.1,-7.7,3.5,5.5,1.5,-2.4,13.2,142.5,30,0.017374965,0
0,0,0,1,0,0,0,0,0,1,Ny,Nx,3,-2.2,0.5,7,0,-1.1,13.2,122.7,30,0.001853071,0
0,0,0,1,0,0,1,0,0,0,Ny,Py,2.1,-2.2,2.5,5.5,-5,-2.6,7.2,114.4,30,0.001152479,0
0,1,0,0,0,0,1,0,0,0,Py,Py,3.2,-3.5,3,6,-2.5,-1.3,7.7,108.4,30,0.013978124,0
0,1,0,0,0,0,0,1,0,0,Py,Px,2.7,-3.3,1,6.5,3,-1.6,4.7,316.7,30,0.026874182,0
0,1,0,0,0,1,0,0,0,0,Py,Top,3.5,-8.5,3,5,3.5,-1.6,1.1,111.8,30,8.06063E-09,0
0,0,0,0,1,0,0,0,0,1,Nx,Nx,3.8,-3.2,5,6.5,-3,-1.3,5.5,270,8.876574934,0.348831425,1
0,1,0,0,0,0,1,0,0,0,Py,Py,3.7,-4,3.5,7,5,-3.4,2.3,102.1,30,2.49455E-07,0
0,0,1,0,0,0,0,0,1,0,Px,Ny,2.1,-3.1,5,6,-4.5,-1.2,4.2,94.6,4.231091028,0.742531837,1
0,0,0,0,1,0,0,1,0,0,Nx,Px,2,-3.3,0.5,6,-1.5,-2,7.6,126.9,30,5.63916E-11,0
0,0,1,0,0,1,0,0,0,0,Px,Top,3.8,-8.5,2,6,1.5,-1,3.9,116.6,30,0.010345942,0
0,0,0,0,1,0,0,0,1,0,Nx,Ny,3.1,-3.7,0.5,5,4.5,-3,13.4,132,30,1.65718E-08,0
1,0,0,0,0,0,0,1,0,0,Top,Px,8.1,-3.9,2,7,-3,-1.5,7.8,113.2,30,2.73337E-07,0
0,1,0,0,0,0,1,0,0,0,Py,Py,2.8,-2.4,2,5.5,3.5,-2,12.9,118.6,30,0.012680644,0
0,0,0,0,1,0,0,0,1,0,Nx,Ny,3.9,-3.2,4,6.5,4.5,-3.1,1.7,98.7,30,1.9283E-06,0
0,0,0,1,0,0,0,0,0,1,Ny,Nx,3.3,-2.5,4.5,6,3,-3.2,12.9,38.3,30,5.43057E-07,0
0,1,0,0,0,0,0,0,0,1,Py,Nx,3.8,-2.9,0.5,6,-4.5,-2.1,11.9,126.9,2.893875431,1.17612974,1
0,0,0,0,1,0,0,0,0,1,Nx,Nx,2.4,-3.7,1,6,3,-2.7,13,123.7,30,0.001550676,0
0,0,1,0,0,0,0,1,0,0,Px,Px,2.7,-2.1,1.5,7,-4,-1.6,3.4,116.6,30,0.007358664,0
0,0,1,0,0,0,0,0,1,0,Px,Ny,3.1,-2.5,4.5,5,-2.5,-1.3,3.1,95.7,2.574527625,1.183133666,1
0,1,0,0,0,0,0,0,1,0,Py,Ny,3,-2.7,3.5,5,-2.5,-1.2,2.6,106.7,17.84892278,0.277292989,1
0,1,0,0,0,0,1,0,0,0,Py,Py,3.6,-3,0.5,6,-1,-1.7,11.6,126.9,30,0.038593588,0
0,0,0,0,1,0,0,0,1,0,Nx,Ny,3.6,-3.3,1.5,6.5,-1,-2.3,6,221.8,2.338820679,1.429591834,1
1,0,0,0,0,0,0,0,1,0,Top,Ny,11.1,-3.7,4,7,-1.5,-2.9,7.3,218.4,7.080078834,0.596172961,1
0,0,0,1,0,0,0,0,1,0,Ny,Ny,2.1,-3.7,4.5,5.5,-1.5,-1.5,2.8,95.2,22.17113356,0.138991331,1
0,1,0,0,0,0,0,0,1,0,Py,Ny,2.2,-2.1,4,7,0,-2.7,1.8,45.8,8.432857314,0.511635958,1
0,0,0,1,0,0,1,0,0,0,Ny,Py,3,-2.3,4,6.5,3,-3,13.9,98.7,30,0.040233006,0
0,0,1,0,0,0,0,0,0,1,Px,Nx,2.5,-2.4,0.5,6.5,-2,-2.6,8.7,124.7,10.18939462,0.321730745,1
0,0,0,0,1,0,0,1,0,0,Nx,Px,3.4,-3.5,1,7,0.5,-1.8,7.9,119.7,30,6.95994E-07,0
0,0,0,1,0,0,0,1,0,0,Ny,Px,4,-2.5,0.5,5.5,2.5,-1.2,15.4,129.3,30,1.93136E-08,0
1,0,0,0,0,0,0,0,0,1,Top,Nx,11.5,-2.6,3,7,-4.5,-2.8,11,105.9,4.424264361,0.808383263,1
0,0,0,0,1,0,0,0,0,1,Nx,Nx,2.8,-2.3,1.5,5.5,0,-2.5,1.2,122.5,18.55905258,0.182501064,1
0,0,0,1,0,0,0,1,0,0,Ny,Px,3.8,-3.8,4,6.5,5,-2.6,7.2,98.7,30,0.001937433,0
0,1,0,0,0,1,0,0,0,0,Py,Top,2.6,-9.6,2,5,1,-1.1,3.3,121,30,9.07068E-06,0
0,0,0,1,0,1,0,0,0,0,Ny,Top,3.2,-9.5,1.5,6,-3,-2.9,12,120.3,30,1.12249E-05,0
0,1,0,0,0,0,1,0,0,0,Py,Py,2.9,-3.3,3,6,-2,-1.4,3.7,108.4,30,0.006694839,0
0,0,0,0,1,0,1,0,0,0,Nx,Py,3.6,-2.4,3.5,6.5,0,-1.4,11.5,103,30,4.09499E-05,0
1,0,0,0,0,0,0,0,0,1,Top,Nx,9.7,-3.8,0.5,6.5,-4,-1.1,15.5,321.7,30,0.004118577,0
0,0,0,1,0,0,0,1,0,0,Ny,Px,3.3,-3.6,4,6,-1,-1.6,8.3,99.5,30,0.001019637,0
0,0,0,0,1,0,1,0,0,0,Nx,Py,2.1,-3.2,2.5,7,4.5,-2,2.7,109.7,30,9.25111E-07,0
0,0,0,0,1,0,1,0,0,0,Nx,Py,3.6,-2,4,7,4.5,-1,2.6,98.1,30,0.000169041,0
0,0,0,0,1,1,0,0,0,0,Nx,Top,3,-10.7,2,5.5,1.5,-2.3,6.6,118.6,30,7.01373E-11,0
0,1,0,0,0,1,0,0,0,0,Py,Top,3.5,-10.7,3.5,7,-1,-1.1,8.3,102.1,30,0.000698355,0
0,0,0,0,1,1,0,0,0,0,Nx,Top,2,-7.1,5,6.5,4.5,-2.1,3.4,270,30,3.88577E-05,0
0,0,0,0,1,1,0,0,0,0,Nx,Top,2.8,-10.2,3.5,6.5,-4,-3,13.1,72.8,30,6.24741E-05,0
0,0,0,1,0,0,0,0,1,0,Ny,Ny,3.7,-2.7,3,5.5,4,-1.3,10.6,110,23.35549361,0.121973584,1
0,0,1,0,0,0,0,1,0,0,Px,Px,3.8,-3.2,4,6,-3,-1,5.5,99.5,30,0.029132352,0
0,0,0,1,0,0,0,1,0,0,Ny,Px,3.8,-2.2,0,5.5,-4.5,-1.6,10.7,132.3,30,0.000859185,0
1,0,0,0,0,0,1,0,0,0,Top,Py,8.6,-3.5,5,6.5,-4,-2.6,14.7,270,6.6097032,0.501184164,1
0,1,0,0,0,0,1,0,0,0,Py,Py,3.1,-3.8,2,5.5,0.5,-1.3,14.1,118.6,27.2875251,0.070053764,1
0,0,0,1,0,0,0,0,0,1,Ny,Nx,2.7,-2.2,1.5,6.5,-3.5,-1.7,7.7,118.3,30,0.015751504,0
0,0,0,1,0,1,0,0,0,0,Ny,Top,3,-9.8,3,7,-3.5,-2.6,11.7,105.9,30,0.000532582,0
1,0,0,0,0,1,0,0,0,0,Top,Top,7.7,-10.9,4.5,5.5,5,-2.9,10,95.2,30,0.000356827,0
0,0,0,1,0,1,0,0,0,0,Ny,Top,3.9,-11.9,0.5,5.5,0.5,-1.8,11.2,129.3,30,1.73164E-08,0
0,0,0,1,0,0,0,1,0,0,Ny,Px,3.1,-3,2,6.5,-0.5,-2.4,9.7,114.8,30,1.70943E-09,0
0,0,1,0,0,0,0,1,0,0,Px,Px,2.8,-2.5,4.5,5.5,2,-2,3.5,239.5,24.85463654,0.122276484,1
0,1,0,0,0,0,0,0,1,0,Py,Ny,3.1,-2.5,1.5,6,-4.5,-3.3,5.9,120.3,4.137517075,0.856350732,1
0,1,0,0,0,0,1,0,0,0,Py,Py,2,-3,2,7,0.5,-2.7,3.6,113.2,30,0.000511493,0
0,1,0,0,0,0,0,1,0,0,Py,Px,2.3,-2.9,2.5,7,1.5,-2.9,5.8,109.7,30,8.32238E-06,0
0,1,0,0,0,0,0,0,0,1,Py,Nx,3.4,-3.4,3.5,5.5,-2,-1.1,2.4,351.4,7.164394611,0.446948012,1
0,0,1,0,0,0,0,0,1,0,Px,Ny,3.3,-3.7,2.5,6,4.5,-3.2,9.7,112.6,13.88170847,0.229158951,1
0,0,1,0,0,1,0,0,0,0,Px,Top,3.2,-11.7,4.5,6.5,-2.5,-1.8,14.8,94.4,30,0.004457903,0
1,0,0,0,0,0,0,1,0,0,Top,Px,11.8,-2.7,0,6,-4.5,-2.2,11.7,129.8,30,0.000137736,0
1,0,0,0,0,1,0,0,0,0,Top,Top,9.4,-7.9,4.5,5,-3.5,-2.1,13.2,95.7,29.77903595,0.038859076,0
0,0,0,1,0,0,0,0,1,0,Ny,Ny,2.2,-2.7,2,7,0.5,-2.1,3.1,113.2,28.6652622,0.072028098,1
0,1,0,0,0,0,0,0,0,1,Py,Nx,3.8,-3.7,1,6,2,-1.6,15.3,123.7,13.05392256,0.513378764,1
0,0,0,1,0,0,1,0,0,0,Ny,Py,2.6,-2.2,1,5.5,0,-1.5,3.2,126,30,0.001952598,0
0,0,0,0,1,0,0,0,0,1,Nx,Nx,3.2,-3.8,2.5,6.5,4.5,-1.5,2.3,111,30,0.001203853,0
1,0,0,0,0,0,0,0,1,0,Top,Ny,8.7,-3.6,4.5,6,-4,-1.4,8.1,94.8,25.86992044,0.074092356,1
1,0,0,0,0,1,0,0,0,0,Top,Top,8.7,-8.5,2.5,5.5,-4,-3.2,11.3,114.4,6.50116125,0.594482913,1
0,1,0,0,0,0,0,0,1,0,Py,Ny,2.2,-3.4,1,5,-2.5,-2.4,9.9,119.8,0.78633435,3.833897061,1
1,0,0,0,0,0,0,0,1,0,Top,Ny,8.5,-2.3,1.5,7,1,-2.4,8.7,2,8.308904394,1.607539041,1
0,0,1,0,0,1,0,0,0,0,Px,Top,3.2,-11.5,4.5,7,-1.5,-3.2,6.6,94.1,30,0.002262304,0
0,1,0,0,0,0,1,0,0,0,Py,Py,3.3,-2.5,2,6.5,-3,-1.7,14.6,114.8,27.42119326,0.088622393,1
0,0,0,0,1,0,0,1,0,0,Nx,Px,3,-2.3,1,6,1.5,-2.1,2.5,123.7,30,4.55457E-10,0
0,0,1,0,0,1,0,0,0,0,Px,Top,3.3,-7.7,1,6.5,1.5,-1.6,4.2,154.9,30,9.67074E-06,0
0,0,0,0,1,0,0,0,0,1,Nx,Nx,3.7,-3.8,0,6.5,-1,-3.2,6.8,127.6,10.54411154,0.484219247,1
0,1,0,0,0,1,0,0,0,0,Py,Top,3.8,-9,0.5,6,-3,-1.7,13.3,126.9,10.24042836,0.324162375,1
0,1,0,0,0,0,0,1,0,0,Py,Px,4,-3.6,0.5,6.5,4,-3.2,11.8,124.7,30,0.011560941,0
0,0,0,1,0,0,0,0,1,0,Ny,Ny,2.1,-3.6,4,6.5,3,-3.2,2.3,98.7,15.81606094,0.193718819,1
1,0,0,0,0,0,0,1,0,0,Top,Px,11.7,-3,4.5,6.5,-3.5,-1.1,6.6,94.4,30,6.29917E-05,0
0,1,0,0,0,0,0,1,0,0,Py,Px,3.8,-2,2,6,2,-2.2,4.9,116.6,30,0.020353995,0
0,0,0,1,0,1,0,0,0,0,Ny,Top,2.2,-10.5,0.5,5.5,-0.5,-1.6,6.5,129.3,30,3.31309E-07,0
0,0,0,1,0,0,1,0,0,0,Ny,Py,3.8,-3.2,2,5,-1.5,-1.6,4.6,121,30,0.01057037,0
0,0,1,0,0,0,1,0,0,0,Px,Py,3.1,-3.3,2.5,5.5,3,-2.1,12.3,184.6,30,1.84977E-05,0
0,1,0,0,0,1,0,0,0,0,Py,Top,3.5,-11.1,0.5,6,-1,-2.4,13.3,126.9,21.97549604,0.143330193,1
0,1,0,0,0,0,0,1,0,0,Py,Px,2.9,-3.5,1,7,-1.5,-2.4,12.3,151.7,29.99287985,0.046547894,0
1,0,0,0,0,0,0,0,1,0,Top,Ny,8.8,-3,1.5,6.5,-4,-2.5,4.3,118.3,16.02123654,0.265096943,1
0,0,0,1,0,0,1,0,0,0,Ny,Py,3.2,-2.5,4,5.5,-4.5,-1.4,11,100.3,30,0.000776696,0
0,0,0,1,0,0,0,0,1,0,Ny,Ny,2.9,-3.3,2,5,-1,-3.2,10.6,121,23.65614378,0.146284968,1
1,0,0,0,0,0,1,0,0,0,Top,Py,11.9,-3.8,3,6.5,-5,-1.8,10.8,107.1,30,0.000942426,0
1,0,0,0,0,0,0,1,0,0,Top,Px,11.1,-3.3,1.5,6.5,3.5,-1.1,9.4,118.3,26.23795372,0.081708088,1
0,0,1,0,0,0,0,1,0,0,Px,Px,2.4,-2.9,2,6,1.5,-2.8,6.6,295.2,30,4.83178E-06,0
0,0,0,0,1,0,0,1,0,0,Nx,Px,2.5,-4,4,5,1,-2.5,7.8,101.3,30,2.2993E-06,0
0,0,0,0,1,0,1,0,0,0,Nx,Py,3.9,-2.8,1.5,6,-1,-2.3,6.5,16.3,30,7.88637E-19,0
0,0,0,1,0,0,0,0,0,1,Ny,Nx,2.4,-3.7,5,6,2.5,-3,4,270,29.81341362,0.053899576,0
0,0,0,0,1,0,0,1,0,0,Nx,Px,2.3,-3.5,1,5,-1,-3.2,15.4,128.7,30,2.00652E-09,0
0,0,1,0,0,1,0,0,0,0,Px,Top,2.3,-9.8,3,6,1,-2.8,11.8,108.4,30,0.009410162,0
0,1,0,0,0,0,0,0,0,1,Py,Nx,2.3,-4,1,5.5,-4,-1.1,12.1,126,4.905882243,0.766904624,1
1,0,0,0,0,0,0,0,1,0,Top,Ny,10.5,-2.9,3,7,-2,-3.1,7.3,105.9,23.68723054,0.117636374,1
0,0,0,0,1,1,0,0,0,0,Nx,Top,3.5,-9.4,2.5,7,0.5,-1.9,12.6,299.4,30,5.93894E-09,0
0,0,0,0,1,0,0,1,0,0,Nx,Px,2.2,-3.9,3.5,6.5,2,-2.8,3.1,103,30,1.47471E-08,0
0,0,0,1,0,0,0,1,0,0,Ny,Px,2.9,-4,5,6.5,-1.5,-2.2,5.8,270,30,0.001698566,0
0,0,0,1,0,0,0,1,0,0,Ny,Px,2.1,-3.3,4,6,0,-2,13.9,99.5,30,0.007124084,0
0,0,0,1,0,0,0,0,0,1,Ny,Nx,3.7,-3.8,3,6,4.5,-2,5.7,108.4,30,0.029483003,0
0,0,0,0,1,0,1,0,0,0,Nx,Py,3.4,-2.9,4,5.5,-4,-1.2,12.4,100.3,30,0.000287414,0
0,0,1,0,0,0,0,1,0,0,Px,Px,2.3,-2.7,2.5,6,-2,-1.8,5,112.6,30,0.000674303,0
0,1,0,0,0,0,1,0,0,0,Py,Py,3.4,-3.1,5,6.5,5,-2.4,11.3,270,30,3.46373E-05,0
0,0,1,0,0,0,0,1,0,0,Px,Px,2.8,-2.8,1,5,-1,-1.5,15.4,128.7,4.450400232,0.952611153,1
0,1,0,0,0,0,0,1,0,0,Py,Px,3,-2.6,2,7,-1.5,-1.6,3.7,113.2,30,0.0127125,0
0,0,1,0,0,0,0,0,0,1,Px,Nx,3.3,-3.3,0,5.5,1.5,-3.1,12.5,132.3,13.3927277,0.246455712,1
1,0,0,0,0,0,0,1,0,0,Top,Px,9.7,-3,2.5,5.5,-2,-1.4,7.1,114.4,30,2.90017E-05,0
1,0,0,0,0,0,0,0,1,0,Top,Ny,7,-2.3,4.5,6,1,-3.4,3.6,94.8,13.16156546,0.456158806,1
0,1,0,0,0,0,0,0,0,1,Py,Nx,2.1,-3.9,2,6.5,1,-1.8,13.4,114.8,5.250961425,0.697767511,1
0,0,0,1,0,0,0,1,0,0,Ny,Px,3.4,-3.8,4.5,5,3.5,-2,4.4,95.7,30,0.007567752,0
0,0,0,1,0,0,0,0,1,0,Ny,Ny,3.6,-3.4,0.5,7,-2.5,-3.3,3.6,122.7,28.69394934,0.093546578,1
0,1,0,0,0,0,1,0,0,0,Py,Py,3.7,-2.6,1.5,5,3,-3.2,5.1,125,30,0.001787543,0
1,0,0,0,0,0,0,0,0,1,Top,Nx,8.5,-3.9,2,6,-2.5,-2.1,15,13.9,10.21141075,0.555426187,1
0,0,1,0,0,0,0,1,0,0,Px,Px,3.8,-3,1.5,6.5,4,-3.4,3.5,118.3,28.55062289,0.092106079,1
1,0,0,0,0,0,1,0,0,0,Top,Py,11.3,-3.4,5,6,-1,-2,6.4,270,20.85008398,0.150821424,1
0,1,0,0,0,0,1,0,0,0,Py,Py,3.7,-2.3,1.5,6.5,0.5,-3.1,14.3,241.4,25.9753802,0.111917732,1
0,0,1,0,0,0,0,1,0,0,Px,Px,2.9,-3.1,3.5,6.5,-4,-2.4,1.1,103,30,0.004216655,0
0,0,0,1,0,0,0,0,1,0,Ny,Ny,2.1,-2,3.5,6,-0.5,-2.9,13.4,104,5.217084826,0.651096797,1
0,1,0,0,0,0,1,0,0,0,Py,Py,3.7,-2.7,5,5.5,-4,-3.4,13.6,270,8.74431733,0.415866218,1
0,0,1,0,0,0,0,0,1,0,Px,Ny,3.5,-3.6,4,5.5,-0.5,-1.4,12,100.3,1.439731645,2.230498767,1
0,0,0,0,1,0,0,1,0,0,Nx,Px,3.6,-2.3,3,5.5,3,-2.6,10.7,110,30,2.42633E-09,0
1,0,0,0,0,0,0,0,0,1,Top,Nx,9.1,-3.6,3,5,1,-2.3,11.5,111.8,6.651917215,0.665158838,1
0,1,0,0,0,0,1,0,0,0,Py,Py,3.7,-2.7,1,5,-2.5,-3.3,6.7,128.7,22.32269296,0.142583933,1
1,0,0,0,0,0,1,0,0,0,Top,Py,12,-2.7,2,7,-2.5,-2.5,3.3,113.2,30,0.003163954,0
0,0,0,1,0,0,0,1,0,0,Ny,Px,3.4,-2.8,4.5,5.5,4,-1,4.7,95.2,30,0.001796869,0
1,0,0,0,0,0,0,1,0,0,Top,Px,7.4,-3.2,0,7,0.5,-2.4,11.3,125.5,30,0.00038076,0
0,0,0,0,1,0,0,0,1,0,Nx,Ny,2.7,-3.8,1,6,3,-1.3,10.8,123.7,30,0.007210863,0
0,0,1,0,0,0,0,0,0,1,Px,Nx,2.8,-2.1,2,6,2,-1.9,11.8,116.6,25.11944781,0.103022022,1
0,0,1,0,0,0,1,0,0,0,Px,Py,2.6,-2.8,2,7,4.5,-3.4,9.8,113.2,25.53438819,0.11702461,1
0,0,1,0,0,0,0,0,1,0,Px,Ny,2.1,-2.2,2,5,4.5,-3.1,13.9,121,6.224423804,0.541411656,1
0,1,0,0,0,0,0,0,1,0,Py,Ny,2.6,-3.8,4,6,2,-2.3,3.8,99.5,30,0.000341428,0
0,0,0,0,1,0,0,1,0,0,Nx,Px,2.8,-2.5,5,7,2.5,-2.9,6.2,270,30,1.45721E-05,0
0,1,0,0,0,0,0,0,1,0,Py,Ny,2.2,-3.7,1.5,6,2,-3.5,1.3,120.3,20.69104535,0.163765272,1
0,1,0,0,0,0,0,0,1,0,Py,Ny,3.8,-2.6,1,6.5,-4,-1.8,12.8,121.6,0.840873887,3.646054071,1
0,1,0,0,0,1,0,0,0,0,Py,Top,3.8,-11.2,0.5,7,-3,-2,1.6,122.7,30,0.026564198,0
0,1,0,0,0,0,1,0,0,0,Py,Py,2.5,-3.4,1.5,5.5,-3,-1,2.7,259.6,12.29960234,0.249897726,1
0,0,0,1,0,1,0,0,0,0,Ny,Top,2.3,-11.1,4,5,1,-3.4,8,243.8,30,0.014959478,0
0,0,1,0,0,1,0,0,0,0,Px,Top,3.3,-11.7,3,5,-3,-1.4,6,111.8,29.71582146,0.041861542,0
0,0,0,1,0,0,0,0,1,0,Ny,Ny,2.5,-2.5,3,5.5,-4.5,-2.3,8.6,110,29.47028322,0.041749179,0
0,0,0,0,1,0,0,0,1,0,Nx,Ny,3,-2.7,1.5,6.5,1,-1.8,1.6,118.3,30,0.016064706,0
0,0,0,0,1,0,0,1,0,0,Nx,Px,2.9,-3.2,2.5,6,4,-1.6,6.5,112.6,30,1.73115E-11,0
